month,shop_id,item_id,item_cnt_month
2013-04,0,1003,0.0
2013-05,0,1003,0.0
2013-06,0,1003,0.0
2013-07,0,1003,0.0
2013-08,0,1003,0.0
2013-09,0,1003,1.0
2013-10,0,1003,0.0
2013-11,0,1003,0.0
2013-12,0,1003,0.0
2013-01,0,1004,0.0
2013-02,0,1004,1.0
2013-03,0,1004,0.0
2013-04,0,1004,0.0
2013-05,0,1004,0.0
2013-06,0,1004,0.0
2013-07,0,1004,0.0
2013-08,0,1004,1.0
2013-09,0,1004,1.0
2013-10,0,1004,0.0
2013-11,0,1004,0.0
2013-12,0,1004,0.0
2013-01,0,1005,0.0
2013-02,0,1005,1.0
2013-03,0,1005,0.0
2013-04,0,1005,0.0
2013-05,0,1005,0.0
2013-06,0,1005,0.0
2013-07,0,1005,0.0
2013-08,0,1005,0.0
2013-09,0,1005,0.0
2013-10,0,1005,0.0
2013-11,0,1005,0.0
2013-12,0,1005,0.0
2013-01,0,1013,0.0
2013-02,0,1013,0.0
2013-03,0,1013,1.0
2013-04,0,1013,1.0
2013-05,0,1013,0.0
2013-06,0,1013,0.0
2013-07,0,1013,0.0
2013-08,0,1013,0.0
2013-09,0,1013,0.0
2013-10,0,1013,0.0
2013-11,0,1013,0.0
2013-12,0,1013,0.0
2013-01,0,1015,0.0
2013-02,0,1015,2.0
2013-03,0,1015,0.0
2013-04,0,1015,0.0
2013-05,0,1015,0.0
2013-06,0,1015,0.0
2013-07,0,1015,0.0
2013-08,0,1015,0.0
2013-09,0,1015,0.0
2013-10,0,1015,0.0
2013-11,0,1015,0.0
2013-12,0,1015,0.0
2013-01,0,1016,0.0
2013-02,0,1016,0.0
2013-03,0,1016,0.0
2013-04,0,1016,1.0
2013-05,0,1016,0.0
2013-06,0,1016,0.0
2013-07,0,1016,0.0
2013-08,0,1016,0.0
2013-09,0,1016,1.0
2013-10,0,1016,0.0
2013-11,0,1016,0.0
2013-12,0,1016,0.0
2013-01,0,1017,0.0
2013-02,0,1017,2.0
2013-03,0,1017,0.0
2013-04,0,1017,0.0
2013-05,0,1017,0.0
2013-06,0,1017,0.0
2013-07,0,1017,0.0
2013-08,0,1017,0.0
2013-09,0,1017,0.0
2013-10,0,1017,0.0
2013-11,0,1017,0.0
2013-12,0,1017,0.0
2013-01,0,1018,0.0
2013-02,0,1018,0.0
2013-03,0,1018,0.0
2013-04,0,1018,1.0
2013-05,0,1018,0.0
2013-06,0,1018,0.0
2013-07,0,1018,0.0
2013-08,0,1018,0.0
2013-09,0,1018,0.0
2013-10,0,1018,0.0
2013-11,0,1018,0.0
2013-12,0,1018,0.0
2013-01,0,1022,0.0
2013-02,0,1022,2.0
2013-03,0,1022,0.0
2013-04,0,1022,0.0
2013-05,0,1022,0.0
2013-06,0,1022,0.0
2013-07,0,1022,0.0
2013-08,0,1022,0.0
2013-09,0,1022,0.0
2013-10,0,1022,0.0
2013-11,0,1022,0.0
2013-12,0,1022,0.0
2013-01,0,1025,0.0
2013-02,0,1025,1.0
2013-03,0,1025,0.0
2013-04,0,1025,0.0
2013-05,0,1025,0.0
2013-06,0,1025,0.0
2013-07,0,1025,0.0
2013-08,0,1025,0.0
2013-09,0,1025,0.0
2013-10,0,1025,0.0
2013-11,0,1025,0.0
2013-12,0,1025,0.0
2013-01,0,1027,0.0
2013-02,0,1027,1.0
2013-03,0,1027,0.0
2013-04,0,1027,0.0
2013-05,0,1027,0.0
2013-06,0,1027,0.0
2013-07,0,1027,0.0
2013-08,0,1027,0.0
2013-09,0,1027,0.0
2013-10,0,1027,0.0
2013-11,0,1027,0.0
2013-12,0,1027,0.0
2013-01,0,1029,0.0
2013-02,0,1029,1.0
2013-03,0,1029,0.0
2013-04,0,1029,0.0
2013-05,0,1029,0.0
2013-06,0,1029,0.0
2013-07,0,1029,0.0
2013-08,0,1029,0.0
2013-09,0,1029,0.0
2013-10,0,1029,0.0
2013-11,0,1029,0.0
2013-12,0,1029,0.0
2013-01,0,1031,0.0
2013-02,0,1031,1.0
2013-03,0,1031,0.0
2013-04,0,1031,0.0
2013-05,0,1031,0.0
2013-06,0,1031,0.0
2013-07,0,1031,0.0
2013-08,0,1031,0.0
2013-09,0,1031,0.0
2013-10,0,1031,0.0
2013-11,0,1031,0.0
2013-12,0,1031,0.0
2013-01,0,1032,0.0
2013-02,0,1032,1.0
2013-03,0,1032,0.0
2013-04,0,1032,0.0
2013-05,0,1032,0.0
2013-06,0,1032,0.0
2013-07,0,1032,0.0
2013-08,0,1032,0.0
2013-09,0,1032,0.0
2013-10,0,1032,0.0
2013-11,0,1032,0.0
2013-12,0,1032,0.0
2013-01,0,1035,0.0
2013-02,0,1035,1.0
2013-03,0,1035,0.0
2013-04,0,1035,0.0
2013-05,0,1035,0.0
2013-06,0,1035,0.0
2013-07,0,1035,0.0
2013-08,0,1035,0.0
2013-09,0,1035,0.0
2013-10,0,1035,0.0
2013-11,0,1035,0.0
2013-12,0,1035,0.0
2013-01,0,1036,0.0
2013-02,0,1036,1.0
2013-03,0,1036,0.0
2013-04,0,1036,0.0
2013-05,0,1036,0.0
2013-06,0,1036,0.0
2013-07,0,1036,0.0
2013-08,0,1036,0.0
2013-09,0,1036,0.0
2013-10,0,1036,0.0
2013-11,0,1036,0.0
2013-12,0,1036,0.0
2013-01,0,1048,0.0
2013-02,0,1048,0.0
2013-03,0,1048,0.0
2013-04,0,1048,0.0
2013-05,0,1048,0.0
2013-06,0,1048,0.0
2013-07,0,1048,0.0
2013-08,0,1048,0.0
2013-09,0,1048,1.0
2013-10,0,1048,0.0
2013-11,0,1048,0.0
2013-12,0,1048,0.0
2013-01,0,1050,1.0
2013-02,0,1050,0.0
2013-03,0,1050,0.0
2013-04,0,1050,0.0
2013-05,0,1050,0.0
2013-06,0,1050,0.0
2013-07,0,1050,0.0
2013-08,0,1050,0.0
2013-09,0,1050,0.0
2013-10,0,1050,0.0
2013-11,0,1050,0.0
2013-12,0,1050,0.0
2013-01,0,1065,3.0
2013-02,0,1065,1.0
2013-03,0,1065,0.0
2013-04,0,1065,0.0
2013-05,0,1065,0.0
2013-06,0,1065,0.0
2013-07,0,1065,0.0
2013-08,0,1065,0.0
2013-09,0,1065,0.0
2013-10,0,1065,0.0
2013-11,0,1065,0.0
2013-12,0,1065,0.0
2013-01,0,1067,1.0
2013-02,0,1067,0.0
2013-03,0,1067,0.0
2013-04,0,1067,2.0
2013-05,0,1067,0.0
2013-06,0,1067,0.0
2013-07,0,1067,0.0
2013-08,0,1067,0.0
2013-09,0,1067,0.0
2013-10,0,1067,0.0
2013-11,0,1067,0.0
2013-12,0,1067,0.0
2013-01,0,1078,0.0
2013-02,0,1078,1.0
2013-03,0,1078,0.0
2013-04,0,1078,0.0
2013-05,0,1078,0.0
2013-06,0,1078,0.0
2013-07,0,1078,0.0
2013-08,0,1078,0.0
2013-09,0,1078,0.0
2013-10,0,1078,0.0
2013-11,0,1078,0.0
2013-12,0,1078,0.0
2013-01,0,1079,1.0
2013-02,0,1079,0.0
2013-03,0,1079,0.0
2013-04,0,1079,0.0
2013-05,0,1079,0.0
2013-06,0,1079,0.0
2013-07,0,1079,0.0
2013-08,0,1079,0.0
2013-09,0,1079,0.0
2013-10,0,1079,0.0
2013-11,0,1079,0.0
2013-12,0,1079,1.0
2013-01,0,1085,1.0
2013-02,0,1085,0.0
2013-03,0,1085,0.0
2013-04,0,1085,0.0
2013-05,0,1085,0.0
2013-06,0,1085,0.0
2013-07,0,1085,0.0
2013-08,0,1085,0.0
2013-09,0,1085,0.0
2013-10,0,1085,0.0
2013-11,0,1085,0.0
2013-12,0,1085,0.0
2013-01,0,1091,1.0
2013-02,0,1091,1.0
2013-03,0,1091,0.0
2013-04,0,1091,0.0
2013-05,0,1091,0.0
2013-06,0,1091,0.0
2013-07,0,1091,0.0
2013-08,0,1091,0.0
2013-09,0,1091,0.0
2013-10,0,1091,0.0
2013-11,0,1091,0.0
2013-12,0,1091,0.0
2013-01,0,1102,1.0
2013-02,0,1102,1.0
2013-03,0,1102,0.0
2013-04,0,1102,0.0
2013-05,0,1102,0.0
2013-06,0,1102,0.0
2013-07,0,1102,0.0
2013-08,0,1102,0.0
2013-09,0,1102,0.0
2013-10,0,1102,0.0
2013-11,0,1102,0.0
2013-12,0,1102,0.0
2013-01,0,1103,0.0
2013-02,0,1103,1.0
2013-03,0,1103,0.0
2013-04,0,1103,0.0
2013-05,0,1103,0.0
2013-06,0,1103,0.0
2013-07,0,1103,0.0
2013-08,0,1103,0.0
2013-09,0,1103,0.0
2013-10,0,1103,0.0
2013-11,0,1103,0.0
2013-12,0,1103,0.0
2013-01,0,1109,1.0
2013-02,0,1109,0.0
2013-03,0,1109,0.0
2013-04,0,1109,0.0
2013-05,0,1109,0.0
2013-06,0,1109,0.0
2013-07,0,1109,0.0
2013-08,0,1109,0.0
2013-09,0,1109,0.0
2013-10,0,1109,0.0
2013-11,0,1109,0.0
2013-12,0,1109,0.0
2013-01,0,1112,1.0
2013-02,0,1112,1.0
2013-03,0,1112,0.0
2013-04,0,1112,0.0
2013-05,0,1112,0.0
2013-06,0,1112,0.0
2013-07,0,1112,0.0
2013-08,0,1112,0.0
2013-09,0,1112,0.0
2013-10,0,1112,0.0
2013-11,0,1112,0.0
2013-12,0,1112,0.0
2013-01,0,1114,0.0
2013-02,0,1114,3.0
2013-03,0,1114,0.0
2013-04,0,1114,0.0
2013-05,0,1114,0.0
2013-06,0,1114,0.0
2013-07,0,1114,0.0
2013-08,0,1114,0.0
2013-09,0,1114,0.0
2013-10,0,1114,0.0
2013-11,0,1114,0.0
2013-12,0,1114,0.0
2013-01,0,1119,1.0
2013-02,0,1119,0.0
2013-03,0,1119,0.0
2013-04,0,1119,0.0
2013-05,0,1119,0.0
2013-06,0,1119,0.0
2013-07,0,1119,0.0
2013-08,0,1119,0.0
2013-09,0,1119,0.0
2013-10,0,1119,0.0
2013-11,0,1119,0.0
2013-12,0,1119,0.0
2013-01,0,1122,1.0
2013-02,0,1122,0.0
2013-03,0,1122,0.0
2013-04,0,1122,0.0
2013-05,0,1122,0.0
2013-06,0,1122,0.0
2013-07,0,1122,0.0
2013-08,0,1122,0.0
2013-09,0,1122,0.0
2013-10,0,1122,0.0
2013-11,0,1122,0.0
2013-12,0,1122,0.0
2013-01,0,1124,1.0
2013-02,0,1124,1.0
2013-03,0,1124,0.0
2013-04,0,1124,0.0
2013-05,0,1124,0.0
2013-06,0,1124,0.0
2013-07,0,1124,0.0
2013-08,0,1124,0.0
2013-09,0,1124,0.0
2013-10,0,1124,0.0
2013-11,0,1124,0.0
2013-12,0,1124,0.0
2013-01,0,1131,0.0
2013-02,0,1131,1.0
2013-03,0,1131,0.0
2013-04,0,1131,0.0
2013-05,0,1131,0.0
2013-06,0,1131,0.0
2013-07,0,1131,0.0
2013-08,0,1131,0.0
2013-09,0,1131,1.0
2013-10,0,1131,0.0
2013-11,0,1131,0.0
2013-12,0,1131,0.0
2013-01,0,1132,0.0
2013-02,0,1132,1.0
2013-03,0,1132,0.0
2013-04,0,1132,0.0
2013-05,0,1132,0.0
2013-06,0,1132,0.0
2013-07,0,1132,0.0
2013-08,0,1132,0.0
2013-09,0,1132,0.0
2013-10,0,1132,0.0
2013-11,0,1132,0.0
2013-12,0,1132,0.0
2013-01,0,1137,0.0
2013-02,0,1137,1.0
2013-03,0,1137,0.0
2013-04,0,1137,0.0
2013-05,0,1137,0.0
2013-06,0,1137,0.0
2013-07,0,1137,0.0
2013-08,0,1137,0.0
2013-09,0,1137,0.0
2013-10,0,1137,0.0
2013-11,0,1137,0.0
2013-12,0,1137,0.0
2013-01,0,1143,1.0
2013-02,0,1143,0.0
2013-03,0,1143,0.0
2013-04,0,1143,0.0
2013-05,0,1143,0.0
2013-06,0,1143,0.0
2013-07,0,1143,0.0
2013-08,0,1143,0.0
2013-09,0,1143,0.0
2013-10,0,1143,0.0
2013-11,0,1143,0.0
2013-12,0,1143,0.0
2013-01,0,1151,1.0
2013-02,0,1151,0.0
2013-03,0,1151,0.0
2013-04,0,1151,0.0
2013-05,0,1151,0.0
2013-06,0,1151,0.0
2013-07,0,1151,0.0
2013-08,0,1151,0.0
2013-09,0,1151,0.0
2013-10,0,1151,0.0
2013-11,0,1151,0.0
2013-12,0,1151,0.0
2013-01,0,1167,0.0
2013-02,0,1167,1.0
2013-03,0,1167,0.0
2013-04,0,1167,0.0
2013-05,0,1167,0.0
2013-06,0,1167,0.0
2013-07,0,1167,0.0
2013-08,0,1167,0.0
2013-09,0,1167,0.0
2013-10,0,1167,0.0
2013-11,0,1167,0.0
2013-12,0,1167,0.0
2013-01,0,1195,1.0
2013-02,0,1195,0.0
2013-03,0,1195,0.0
2013-04,0,1195,0.0
2013-05,0,1195,0.0
2013-06,0,1195,0.0
2013-07,0,1195,0.0
2013-08,0,1195,0.0
2013-09,0,1195,0.0
2013-10,0,1195,0.0
2013-11,0,1195,0.0
2013-12,0,1195,0.0
2013-01,0,1201,0.0
2013-02,0,1201,1.0
2013-03,0,1201,0.0
2013-04,0,1201,0.0
2013-05,0,1201,0.0
2013-06,0,1201,0.0
2013-07,0,1201,0.0
2013-08,0,1201,0.0
2013-09,0,1201,0.0
2013-10,0,1201,0.0
2013-11,0,1201,0.0
2013-12,0,1201,0.0
2013-01,0,1204,1.0
2013-02,0,1204,0.0
2013-03,0,1204,0.0
2013-04,0,1204,0.0
2013-05,0,1204,0.0
2013-06,0,1204,0.0
2013-07,0,1204,0.0
2013-08,0,1204,0.0
2013-09,0,1204,0.0
2013-10,0,1204,0.0
2013-11,0,1204,0.0
2013-12,0,1204,0.0
2013-01,0,1217,1.0
2013-02,0,1217,2.0
2013-03,0,1217,0.0
2013-04,0,1217,0.0
2013-05,0,1217,0.0
2013-06,0,1217,0.0
2013-07,0,1217,0.0
2013-08,0,1217,0.0
2013-09,0,1217,0.0
2013-10,0,1217,0.0
2013-11,0,1217,0.0
2013-12,0,1217,0.0
2013-01,0,1224,0.0
2013-02,0,1224,0.0
2013-03,0,1224,0.0
2013-04,0,1224,0.0
2013-05,0,1224,0.0
2013-06,0,1224,0.0
2013-07,0,1224,0.0
2013-08,0,1224,0.0
2013-09,0,1224,0.0
2013-10,0,1224,0.0
2013-11,0,1224,0.0
2013-12,0,1224,1.0
2013-01,0,1226,0.0
2013-02,0,1226,1.0
2013-03,0,1226,0.0
2013-04,0,1226,0.0
2013-05,0,1226,0.0
2013-06,0,1226,0.0
2013-07,0,1226,0.0
2013-08,0,1226,0.0
2013-09,0,1226,0.0
2013-10,0,1226,0.0
2013-11,0,1226,0.0
2013-12,0,1226,0.0
2013-01,0,1227,0.0
2013-02,0,1227,1.0
2013-03,0,1227,0.0
2013-04,0,1227,0.0
2013-05,0,1227,0.0
2013-06,0,1227,0.0
2013-07,0,1227,0.0
2013-08,0,1227,0.0
2013-09,0,1227,0.0
2013-10,0,1227,0.0
2013-11,0,1227,0.0
2013-12,0,1227,0.0
2013-01,0,1235,0.0
2013-02,0,1235,0.0
2013-03,0,1235,0.0
2013-04,0,1235,0.0
2013-05,0,1235,0.0
2013-06,0,1235,0.0
2013-07,0,1235,0.0
2013-08,0,1235,0.0
2013-09,0,1235,0.0
2013-10,0,1235,0.0
2013-11,0,1235,0.0
2013-12,0,1235,1.0
2013-01,0,1243,1.0
2013-02,0,1243,1.0
2013-03,0,1243,0.0
2013-04,0,1243,0.0
2013-05,0,1243,0.0
2013-06,0,1243,0.0
2013-07,0,1243,0.0
2013-08,0,1243,0.0
2013-09,0,1243,0.0
2013-10,0,1243,0.0
2013-11,0,1243,0.0
2013-12,0,1243,0.0
2013-01,0,1247,1.0
2013-02,0,1247,1.0
2013-03,0,1247,1.0
2013-04,0,1247,0.0
2013-05,0,1247,0.0
2013-06,0,1247,0.0
2013-07,0,1247,1.0
2013-08,0,1247,0.0
2013-09,0,1247,0.0
2013-10,0,1247,0.0
2013-11,0,1247,0.0
2013-12,0,1247,0.0
2013-01,0,1249,2.0
2013-02,0,1249,3.0
2013-03,0,1249,2.0
2013-04,0,1249,0.0
2013-05,0,1249,0.0
2013-06,0,1249,0.0
2013-07,0,1249,1.0
2013-08,0,1249,1.0
2013-09,0,1249,1.0
2013-10,0,1249,0.0
2013-11,0,1249,0.0
2013-12,0,1249,0.0
2013-01,0,1259,1.0
2013-02,0,1259,0.0
2013-03,0,1259,0.0
2013-04,0,1259,0.0
2013-05,0,1259,0.0
2013-06,0,1259,0.0
2013-07,0,1259,0.0
2013-08,0,1259,0.0
2013-09,0,1259,0.0
2013-10,0,1259,0.0
2013-11,0,1259,0.0
2013-12,0,1259,0.0
2013-01,0,1264,0.0
2013-02,0,1264,0.0
2013-03,0,1264,0.0
2013-04,0,1264,0.0
2013-05,0,1264,0.0
2013-06,0,1264,0.0
2013-07,0,1264,0.0
2013-08,0,1264,1.0
2013-09,0,1264,0.0
2013-10,0,1264,0.0
2013-11,0,1264,0.0
2013-12,0,1264,0.0
2013-01,0,1266,0.0
2013-02,0,1266,1.0
2013-03,0,1266,0.0
2013-04,0,1266,0.0
2013-05,0,1266,1.0
2013-06,0,1266,0.0
2013-07,0,1266,0.0
2013-08,0,1266,1.0
2013-09,0,1266,0.0
2013-10,0,1266,0.0
2013-11,0,1266,0.0
2013-12,0,1266,0.0
2013-01,0,1270,1.0
2013-02,0,1270,1.0
2013-03,0,1270,0.0
2013-04,0,1270,0.0
2013-05,0,1270,0.0
2013-06,0,1270,0.0
2013-07,0,1270,0.0
2013-08,0,1270,0.0
2013-09,0,1270,0.0
2013-10,0,1270,0.0
2013-11,0,1270,0.0
2013-12,0,1270,0.0
2013-01,0,1283,0.0
2013-02,0,1283,1.0
2013-03,0,1283,0.0
2013-04,0,1283,0.0
2013-05,0,1283,0.0
2013-06,0,1283,0.0
2013-07,0,1283,0.0
2013-08,0,1283,0.0
2013-09,0,1283,0.0
2013-10,0,1283,0.0
2013-11,0,1283,0.0
2013-12,0,1283,0.0
2013-01,0,1300,0.0
2013-02,0,1300,1.0
2013-03,0,1300,0.0
2013-04,0,1300,0.0
2013-05,0,1300,0.0
2013-06,0,1300,0.0
2013-07,0,1300,0.0
2013-08,0,1300,0.0
2013-09,0,1300,0.0
2013-10,0,1300,0.0
2013-11,0,1300,0.0
2013-12,0,1300,0.0
2013-01,0,1302,1.0
2013-02,0,1302,1.0
2013-03,0,1302,0.0
2013-04,0,1302,1.0
2013-05,0,1302,0.0
2013-06,0,1302,0.0
2013-07,0,1302,0.0
2013-08,0,1302,0.0
2013-09,0,1302,0.0
2013-10,0,1302,0.0
2013-11,0,1302,0.0
2013-12,0,1302,0.0
2013-01,0,1304,0.0
2013-02,0,1304,1.0
2013-03,0,1304,0.0
2013-04,0,1304,0.0
2013-05,0,1304,0.0
2013-06,0,1304,0.0
2013-07,0,1304,0.0
2013-08,0,1304,0.0
2013-09,0,1304,0.0
2013-10,0,1304,1.0
2013-11,0,1304,0.0
2013-12,0,1304,0.0
2013-01,0,1308,1.0
2013-02,0,1308,0.0
2013-03,0,1308,0.0
2013-04,0,1308,0.0
2013-05,0,1308,0.0
2013-06,0,1308,0.0
2013-07,0,1308,0.0
2013-08,0,1308,0.0
2013-09,0,1308,0.0
2013-10,0,1308,0.0
2013-11,0,1308,0.0
2013-12,0,1308,0.0
2013-01,0,1317,0.0
2013-02,0,1317,1.0
2013-03,0,1317,0.0
2013-04,0,1317,0.0
2013-05,0,1317,0.0
2013-06,0,1317,0.0
2013-07,0,1317,0.0
2013-08,0,1317,0.0
2013-09,0,1317,0.0
2013-10,0,1317,0.0
2013-11,0,1317,0.0
2013-12,0,1317,0.0
2013-01,0,1318,0.0
2013-02,0,1318,0.0
2013-03,0,1318,0.0
2013-04,0,1318,0.0
2013-05,0,1318,0.0
2013-06,0,1318,1.0
2013-07,0,1318,0.0
2013-08,0,1318,0.0
2013-09,0,1318,0.0
2013-10,0,1318,0.0
2013-11,0,1318,0.0
2013-12,0,1318,0.0
2013-01,0,1326,0.0
2013-02,0,1326,1.0
2013-03,0,1326,0.0
2013-04,0,1326,0.0
2013-05,0,1326,0.0
2013-06,0,1326,0.0
2013-07,0,1326,0.0
2013-08,0,1326,0.0
2013-09,0,1326,0.0
2013-10,0,1326,0.0
2013-11,0,1326,0.0
2013-12,0,1326,0.0
2013-01,0,1329,0.0
2013-02,0,1329,0.0
2013-03,0,1329,0.0
2013-04,0,1329,0.0
2013-05,0,1329,1.0
2013-06,0,1329,0.0
2013-07,0,1329,0.0
2013-08,0,1329,0.0
2013-09,0,1329,0.0
2013-10,0,1329,0.0
2013-11,0,1329,0.0
2013-12,0,1329,0.0
2013-01,0,1332,0.0
2013-02,0,1332,0.0
2013-03,0,1332,0.0
2013-04,0,1332,1.0
2013-05,0,1332,0.0
2013-06,0,1332,0.0
2013-07,0,1332,0.0
2013-08,0,1332,0.0
2013-09,0,1332,0.0
2013-10,0,1332,0.0
2013-11,0,1332,0.0
2013-12,0,1332,0.0
2013-01,0,1340,1.0
2013-02,0,1340,0.0
2013-03,0,1340,0.0
2013-04,0,1340,0.0
2013-05,0,1340,0.0
2013-06,0,1340,0.0
2013-07,0,1340,0.0
2013-08,0,1340,0.0
2013-09,0,1340,0.0
2013-10,0,1340,0.0
2013-11,0,1340,0.0
2013-12,0,1340,0.0
2013-01,0,1357,0.0
2013-02,0,1357,1.0
2013-03,0,1357,0.0
2013-04,0,1357,0.0
2013-05,0,1357,0.0
2013-06,0,1357,0.0
2013-07,0,1357,0.0
2013-08,0,1357,0.0
2013-09,0,1357,0.0
2013-10,0,1357,0.0
2013-11,0,1357,0.0
2013-12,0,1357,0.0
2013-01,0,1362,0.0
2013-02,0,1362,1.0
2013-03,0,1362,0.0
2013-04,0,1362,0.0
2013-05,0,1362,0.0
2013-06,0,1362,0.0
2013-07,0,1362,0.0
2013-08,0,1362,0.0
2013-09,0,1362,0.0
2013-10,0,1362,0.0
2013-11,0,1362,0.0
2013-12,0,1362,0.0
2013-01,0,1398,0.0
2013-02,0,1398,10.0
2013-03,0,1398,0.0
2013-04,0,1398,0.0
2013-05,0,1398,0.0
2013-06,0,1398,0.0
2013-07,0,1398,0.0
2013-08,0,1398,0.0
2013-09,0,1398,0.0
2013-10,0,1398,0.0
2013-11,0,1398,0.0
2013-12,0,1398,3.0
2013-01,0,1402,0.0
2013-02,0,1402,7.0
2013-03,0,1402,0.0
2013-04,0,1402,0.0
2013-05,0,1402,0.0
2013-06,0,1402,0.0
2013-07,0,1402,0.0
2013-08,0,1402,0.0
2013-09,0,1402,0.0
2013-10,0,1402,0.0
2013-11,0,1402,0.0
2013-12,0,1402,0.0
2013-01,0,1406,0.0
2013-02,0,1406,6.0
2013-03,0,1406,0.0
2013-04,0,1406,0.0
2013-05,0,1406,0.0
2013-06,0,1406,0.0
2013-07,0,1406,0.0
2013-08,0,1406,0.0
2013-09,0,1406,0.0
2013-10,0,1406,0.0
2013-11,0,1406,0.0
2013-12,0,1406,0.0
2013-01,0,1407,0.0
2013-02,0,1407,5.0
2013-03,0,1407,0.0
2013-04,0,1407,0.0
2013-05,0,1407,0.0
2013-06,0,1407,0.0
2013-07,0,1407,0.0
2013-08,0,1407,0.0
2013-09,0,1407,0.0
2013-10,0,1407,0.0
2013-11,0,1407,0.0
2013-12,0,1407,0.0
2013-01,0,1408,0.0
2013-02,0,1408,1.0
2013-03,0,1408,0.0
2013-04,0,1408,0.0
2013-05,0,1408,0.0
2013-06,0,1408,0.0
2013-07,0,1408,0.0
2013-08,0,1408,0.0
2013-09,0,1408,0.0
2013-10,0,1408,0.0
2013-11,0,1408,0.0
2013-12,0,1408,0.0
2013-01,0,1409,1.0
2013-02,0,1409,1.0
2013-03,0,1409,0.0
2013-04,0,1409,0.0
2013-05,0,1409,0.0
2013-06,0,1409,0.0
2013-07,0,1409,0.0
2013-08,0,1409,0.0
2013-09,0,1409,0.0
2013-10,0,1409,0.0
2013-11,0,1409,0.0
2013-12,0,1409,0.0
2013-01,0,1410,1.0
2013-02,0,1410,1.0
2013-03,0,1410,0.0
2013-04,0,1410,0.0
2013-05,0,1410,0.0
2013-06,0,1410,0.0
2013-07,0,1410,0.0
2013-08,0,1410,0.0
2013-09,0,1410,0.0
2013-10,0,1410,0.0
2013-11,0,1410,0.0
2013-12,0,1410,0.0
2013-01,0,1418,2.0
2013-02,0,1418,2.0
2013-03,0,1418,1.0
2013-04,0,1418,0.0
2013-05,0,1418,0.0
2013-06,0,1418,0.0
2013-07,0,1418,0.0
2013-08,0,1418,2.0
2013-09,0,1418,2.0
2013-10,0,1418,2.0
2013-11,0,1418,0.0
2013-12,0,1418,0.0
2013-01,0,1420,1.0
2013-02,0,1420,2.0
2013-03,0,1420,1.0
2013-04,0,1420,1.0
2013-05,0,1420,1.0
2013-06,0,1420,0.0
2013-07,0,1420,0.0
2013-08,0,1420,0.0
2013-09,0,1420,0.0
2013-10,0,1420,1.0
2013-11,0,1420,1.0
2013-12,0,1420,0.0
2013-01,0,1423,1.0
2013-02,0,1423,0.0
2013-03,0,1423,0.0
2013-04,0,1423,0.0
2013-05,0,1423,0.0
2013-06,0,1423,0.0
2013-07,0,1423,1.0
2013-08,0,1423,0.0
2013-09,0,1423,0.0
2013-10,0,1423,0.0
2013-11,0,1423,0.0
2013-12,0,1423,0.0
2013-01,0,1438,1.0
2013-02,0,1438,0.0
2013-03,0,1438,0.0
2013-04,0,1438,0.0
2013-05,0,1438,1.0
2013-06,0,1438,0.0
2013-07,0,1438,1.0
2013-08,0,1438,0.0
2013-09,0,1438,0.0
2013-10,0,1438,0.0
2013-11,0,1438,0.0
2013-12,0,1438,0.0
2013-01,0,1463,0.0
2013-02,0,1463,1.0
2013-03,0,1463,0.0
2013-04,0,1463,0.0
2013-05,0,1463,0.0
2013-06,0,1463,0.0
2013-07,0,1463,0.0
2013-08,0,1463,0.0
2013-09,0,1463,0.0
2013-10,0,1463,0.0
2013-11,0,1463,0.0
2013-12,0,1463,1.0
2013-01,0,1470,6.0
2013-02,0,1470,3.0
2013-03,0,1470,0.0
2013-04,0,1470,0.0
2013-05,0,1470,2.0
2013-06,0,1470,0.0
2013-07,0,1470,2.0
2013-08,0,1470,0.0
2013-09,0,1470,0.0
2013-10,0,1470,0.0
2013-11,0,1470,0.0
2013-12,0,1470,0.0
2013-01,0,1471,3.0
2013-02,0,1471,1.0
2013-03,0,1471,0.0
2013-04,0,1471,2.0
2013-05,0,1471,2.0
2013-06,0,1471,1.0
2013-07,0,1471,0.0
2013-08,0,1471,0.0
2013-09,0,1471,1.0
2013-10,0,1471,0.0
2013-11,0,1471,1.0
2013-12,0,1471,0.0
2013-01,0,1472,4.0
2013-02,0,1472,5.0
2013-03,0,1472,0.0
2013-04,0,1472,0.0
2013-05,0,1472,1.0
2013-06,0,1472,0.0
2013-07,0,1472,0.0
2013-08,0,1472,0.0
2013-09,0,1472,2.0
2013-10,0,1472,0.0
2013-11,0,1472,0.0
2013-12,0,1472,0.0
2013-01,0,1475,2.0
2013-02,0,1475,0.0
2013-03,0,1475,0.0
2013-04,0,1475,0.0
2013-05,0,1475,0.0
2013-06,0,1475,0.0
2013-07,0,1475,0.0
2013-08,0,1475,1.0
2013-09,0,1475,0.0
2013-10,0,1475,0.0
2013-11,0,1475,1.0
2013-12,0,1475,0.0
2013-01,0,1481,1.0
2013-02,0,1481,6.0
2013-03,0,1481,0.0
2013-04,0,1481,1.0
2013-05,0,1481,1.0
2013-06,0,1481,1.0
2013-07,0,1481,0.0
2013-08,0,1481,0.0
2013-09,0,1481,0.0
2013-10,0,1481,3.0
2013-11,0,1481,0.0
2013-12,0,1481,0.0
2013-01,0,1482,1.0
2013-02,0,1482,0.0
2013-03,0,1482,0.0
2013-04,0,1482,0.0
2013-05,0,1482,0.0
